x_mm,y_mm,z_mm
5.400240755081176758e+01,1.355000000000000000e+02,9.900000000000000000e+01
5.400240755081176758e+01,1.355000000000000000e+02,1.000000000000000000e+02
5.400240755081176758e+01,1.355000000000000000e+02,1.010000000000000000e+02
5.300236296653747559e+01,1.360000000000000000e+02,1.020000000000000000e+02
5.400240755081176758e+01,1.360000000000000000e+02,1.015000000000000000e+02
5.300236296653747559e+01,1.360000000000000000e+02,1.030000000000000000e+02
5.300236296653747559e+01,1.360000000000000000e+02,1.040000000000000000e+02
5.300236296653747559e+01,1.360000000000000000e+02,1.050000000000000000e+02
5.300236296653747559e+01,1.360000000000000000e+02,1.080000000000000000e+02
5.400240755081176758e+01,1.360000000000000000e+02,1.085000000000000000e+02
5.400240755081176758e+01,1.365000000000000000e+02,8.100000000000000000e+01
5.400240755081176758e+01,1.370000000000000000e+02,8.150000000000000000e+01
5.300236296653747559e+01,1.370000000000000000e+02,8.800000000000000000e+01
5.300236296653747559e+01,1.370000000000000000e+02,8.900000000000000000e+01
5.300236296653747559e+01,1.370000000000000000e+02,9.000000000000000000e+01
5.400240755081176758e+01,1.370000000000000000e+02,9.050000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.100000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.200000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.300000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.400000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.500000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,9.600000000000000000e+01
5.400240755081176758e+01,1.365000000000000000e+02,1.020000000000000000e+02
5.400240755081176758e+01,1.365000000000000000e+02,1.030000000000000000e+02
5.400240755081176758e+01,1.365000000000000000e+02,1.040000000000000000e+02
5.300236296653747559e+01,1.370000000000000000e+02,1.050000000000000000e+02
5.400240755081176758e+01,1.370000000000000000e+02,1.045000000000000000e+02
5.300236296653747559e+01,1.370000000000000000e+02,1.060000000000000000e+02
5.300236296653747559e+01,1.370000000000000000e+02,1.070000000000000000e+02
5.300236296653747559e+01,1.370000000000000000e+02,1.080000000000000000e+02
5.400240755081176758e+01,1.370000000000000000e+02,1.085000000000000000e+02
5.300236296653747559e+01,1.380000000000000000e+02,8.200000000000000000e+01
5.400240755081176758e+01,1.380000000000000000e+02,8.150000000000000000e+01
5.300236296653747559e+01,1.380000000000000000e+02,8.700000000000000000e+01
5.400240755081176758e+01,1.380000000000000000e+02,8.750000000000000000e+01
5.400240755081176758e+01,1.375000000000000000e+02,8.800000000000000000e+01
5.400240755081176758e+01,1.375000000000000000e+02,8.900000000000000000e+01
5.400240755081176758e+01,1.375000000000000000e+02,9.000000000000000000e+01
5.400240755081176758e+01,1.375000000000000000e+02,1.050000000000000000e+02
5.400240755081176758e+01,1.375000000000000000e+02,1.060000000000000000e+02
5.400240755081176758e+01,1.375000000000000000e+02,1.070000000000000000e+02
5.400240755081176758e+01,1.375000000000000000e+02,1.080000000000000000e+02
5.400240755081176758e+01,1.385000000000000000e+02,8.200000000000000000e+01
5.300236296653747559e+01,1.390000000000000000e+02,8.300000000000000000e+01
5.400240755081176758e+01,1.390000000000000000e+02,8.250000000000000000e+01
5.300236296653747559e+01,1.390000000000000000e+02,8.400000000000000000e+01
5.300236296653747559e+01,1.390000000000000000e+02,8.500000000000000000e+01
5.300236296653747559e+01,1.390000000000000000e+02,8.600000000000000000e+01
5.400240755081176758e+01,1.390000000000000000e+02,8.650000000000000000e+01
5.400240755081176758e+01,1.385000000000000000e+02,8.700000000000000000e+01
5.400240755081176758e+01,1.395000000000000000e+02,8.300000000000000000e+01
5.400240755081176758e+01,1.395000000000000000e+02,8.400000000000000000e+01
5.400240755081176758e+01,1.395000000000000000e+02,8.500000000000000000e+01
5.400240755081176758e+01,1.395000000000000000e+02,8.600000000000000000e+01
5.500245213508605957e+01,8.200000000000000000e+01,7.600000000000000000e+01
5.600249671936035156e+01,8.200000000000000000e+01,7.550000000000000000e+01
5.600249671936035156e+01,8.150000000000000000e+01,7.600000000000000000e+01
5.600249671936035156e+01,8.150000000000000000e+01,7.700000000000000000e+01
5.500245213508605957e+01,8.200000000000000000e+01,7.700000000000000000e+01
5.600249671936035156e+01,8.150000000000000000e+01,7.800000000000000000e+01
5.500245213508605957e+01,8.200000000000000000e+01,7.800000000000000000e+01
5.600249671936035156e+01,8.200000000000000000e+01,7.850000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,7.500000000000000000e+01
5.600249671936035156e+01,8.300000000000000000e+01,7.450000000000000000e+01
5.600249671936035156e+01,8.250000000000000000e+01,7.500000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,7.600000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,7.700000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,7.800000000000000000e+01
5.600249671936035156e+01,8.250000000000000000e+01,7.900000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,7.900000000000000000e+01
5.600249671936035156e+01,8.250000000000000000e+01,8.000000000000000000e+01
5.500245213508605957e+01,8.300000000000000000e+01,8.000000000000000000e+01
5.600249671936035156e+01,8.300000000000000000e+01,8.050000000000000000e+01
5.600249671936035156e+01,8.400000000000000000e+01,7.350000000000000000e+01
5.600249671936035156e+01,8.350000000000000000e+01,7.400000000000000000e+01
5.500245213508605957e+01,8.400000000000000000e+01,7.900000000000000000e+01
5.500245213508605957e+01,8.400000000000000000e+01,8.000000000000000000e+01
5.600249671936035156e+01,8.350000000000000000e+01,8.100000000000000000e+01
5.500245213508605957e+01,8.400000000000000000e+01,8.100000000000000000e+01
5.600249671936035156e+01,8.400000000000000000e+01,8.150000000000000000e+01
5.600249671936035156e+01,8.500000000000000000e+01,7.250000000000000000e+01
5.600249671936035156e+01,8.450000000000000000e+01,7.300000000000000000e+01
5.500245213508605957e+01,8.500000000000000000e+01,8.100000000000000000e+01
5.600249671936035156e+01,8.450000000000000000e+01,8.200000000000000000e+01
5.500245213508605957e+01,8.500000000000000000e+01,8.200000000000000000e+01
5.600249671936035156e+01,8.500000000000000000e+01,8.250000000000000000e+01
5.500245213508605957e+01,8.600000000000000000e+01,7.200000000000000000e+01
5.600249671936035156e+01,8.600000000000000000e+01,7.250000000000000000e+01
5.500245213508605957e+01,8.600000000000000000e+01,8.200000000000000000e+01
5.600249671936035156e+01,8.550000000000000000e+01,8.300000000000000000e+01
5.500245213508605957e+01,8.600000000000000000e+01,8.300000000000000000e+01
5.600249671936035156e+01,8.600000000000000000e+01,8.350000000000000000e+01
5.500245213508605957e+01,8.700000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,8.700000000000000000e+01,7.150000000000000000e+01
5.600249671936035156e+01,8.650000000000000000e+01,7.200000000000000000e+01
5.600249671936035156e+01,8.650000000000000000e+01,8.400000000000000000e+01
5.500245213508605957e+01,8.700000000000000000e+01,8.400000000000000000e+01
5.600249671936035156e+01,8.650000000000000000e+01,8.500000000000000000e+01
5.500245213508605957e+01,8.700000000000000000e+01,8.500000000000000000e+01
5.600249671936035156e+01,8.700000000000000000e+01,8.550000000000000000e+01
5.500245213508605957e+01,8.800000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,8.800000000000000000e+01,7.150000000000000000e+01
5.500245213508605957e+01,8.800000000000000000e+01,8.500000000000000000e+01
5.600249671936035156e+01,8.750000000000000000e+01,8.600000000000000000e+01
5.500245213508605957e+01,8.800000000000000000e+01,8.600000000000000000e+01
5.600249671936035156e+01,8.800000000000000000e+01,8.650000000000000000e+01
5.500245213508605957e+01,8.900000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,8.900000000000000000e+01,7.150000000000000000e+01
5.600249671936035156e+01,8.850000000000000000e+01,8.700000000000000000e+01
5.600249671936035156e+01,8.850000000000000000e+01,8.800000000000000000e+01
5.500245213508605957e+01,8.900000000000000000e+01,8.800000000000000000e+01
5.600249671936035156e+01,8.900000000000000000e+01,8.850000000000000000e+01
5.500245213508605957e+01,9.000000000000000000e+01,7.000000000000000000e+01
5.500245213508605957e+01,9.000000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,9.000000000000000000e+01,7.150000000000000000e+01
5.600249671936035156e+01,8.950000000000000000e+01,8.900000000000000000e+01
5.500245213508605957e+01,9.000000000000000000e+01,8.900000000000000000e+01
5.600249671936035156e+01,8.950000000000000000e+01,9.000000000000000000e+01
5.500245213508605957e+01,9.000000000000000000e+01,9.000000000000000000e+01
5.600249671936035156e+01,9.000000000000000000e+01,9.050000000000000000e+01
5.500245213508605957e+01,9.100000000000000000e+01,7.000000000000000000e+01
5.500245213508605957e+01,9.100000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,9.100000000000000000e+01,7.150000000000000000e+01
5.600249671936035156e+01,9.050000000000000000e+01,9.100000000000000000e+01
5.500245213508605957e+01,9.100000000000000000e+01,9.100000000000000000e+01
5.600249671936035156e+01,9.100000000000000000e+01,9.150000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.000000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.100000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.200000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.200000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.300000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.300000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.400000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.400000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.500000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.500000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.600000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.600000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,7.700000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,7.700000000000000000e+01
5.600249671936035156e+01,9.200000000000000000e+01,7.750000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.200000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.300000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.300000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.400000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.400000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.500000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.500000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.600000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.600000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.700000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.700000000000000000e+01
5.600249671936035156e+01,9.150000000000000000e+01,9.800000000000000000e+01
5.500245213508605957e+01,9.200000000000000000e+01,9.800000000000000000e+01
5.600249671936035156e+01,9.200000000000000000e+01,9.850000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.200000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.300000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.400000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.500000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.600000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.700000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,7.800000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.800000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,7.900000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,7.900000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,8.000000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,8.000000000000000000e+01
5.500245213508605957e+01,9.300000000000000000e+01,8.100000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,8.100000000000000000e+01
5.600249671936035156e+01,9.300000000000000000e+01,8.150000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,9.900000000000000000e+01
5.600249671936035156e+01,9.250000000000000000e+01,1.000000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.010000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.020000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.030000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.040000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.050000000000000000e+02
5.600249671936035156e+01,9.250000000000000000e+01,1.060000000000000000e+02
5.500245213508605957e+01,9.300000000000000000e+01,1.070000000000000000e+02
5.600249671936035156e+01,9.300000000000000000e+01,1.065000000000000000e+02
5.500245213508605957e+01,9.300000000000000000e+01,1.080000000000000000e+02
5.500245213508605957e+01,9.300000000000000000e+01,1.090000000000000000e+02
5.500245213508605957e+01,9.400000000000000000e+01,8.000000000000000000e+01
5.500245213508605957e+01,9.400000000000000000e+01,8.100000000000000000e+01
5.600249671936035156e+01,9.350000000000000000e+01,8.200000000000000000e+01
5.500245213508605957e+01,9.400000000000000000e+01,8.200000000000000000e+01
5.500245213508605957e+01,9.400000000000000000e+01,8.300000000000000000e+01
5.600249671936035156e+01,9.350000000000000000e+01,8.300000000000000000e+01
5.600249671936035156e+01,9.400000000000000000e+01,8.350000000000000000e+01
5.600249671936035156e+01,9.350000000000000000e+01,1.070000000000000000e+02
5.600249671936035156e+01,9.350000000000000000e+01,1.080000000000000000e+02
5.600249671936035156e+01,9.400000000000000000e+01,1.085000000000000000e+02
5.500245213508605957e+01,9.400000000000000000e+01,1.090000000000000000e+02
5.500245213508605957e+01,9.400000000000000000e+01,1.100000000000000000e+02
5.500245213508605957e+01,9.500000000000000000e+01,8.300000000000000000e+01
5.600249671936035156e+01,9.450000000000000000e+01,8.400000000000000000e+01
5.500245213508605957e+01,9.500000000000000000e+01,8.400000000000000000e+01
5.500245213508605957e+01,9.500000000000000000e+01,8.500000000000000000e+01
5.600249671936035156e+01,9.450000000000000000e+01,8.500000000000000000e+01
5.600249671936035156e+01,9.500000000000000000e+01,8.550000000000000000e+01
5.500245213508605957e+01,9.500000000000000000e+01,1.090000000000000000e+02
5.600249671936035156e+01,9.500000000000000000e+01,1.085000000000000000e+02
5.500245213508605957e+01,9.500000000000000000e+01,1.100000000000000000e+02
5.500245213508605957e+01,9.600000000000000000e+01,8.500000000000000000e+01
5.600249671936035156e+01,9.550000000000000000e+01,8.600000000000000000e+01
